,Product Name,Product Code,Regular Price,Happy Price,Discount,Page Link,Image Link,Category
242,ST Paper Shredder OS607S,Шифра: 10887,"3,499 Ден.","2,929 Ден.",-16%,https://setec.mk/компјутери-и-it-опрема/канцелариски-мебел-и-опрема/st-paper-shredder-os607s10887,https://setec.mk/image/cache/catalog/Product/10887_0-228x228.jpg,Компјутери и IT Опрема
243,Power Box USB 3.0 USB A Female to USB 3.1 Type C Male Adapter,Шифра: 28839,89 Ден.,79 Ден.,-11%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-usb-30-usb-a-female-to-usb-31-type-c-male-adapter28839,https://setec.mk/image/cache/catalog/Product/28839_0-228x228.jpg,Компјутери и IT Опрема
244,LC-Power 4 pin periphery → SATA power connector,Шифра: 50347,99 Ден.,99 Ден.,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/lc-power-4-pin-periphery-→-sata-power-connector50347,https://setec.mk/image/cache/catalog/Product/50347_0-228x228.jpg,Компјутери и IT Опрема
245,11.99.4440-100 VALUE 3.5mm-Adapt.(1x3.5mm M to 2x 3.5mm F),Шифра: 48824,149 Ден.,129 Ден.,-13%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/11994440-100-value-35mm-adapt1x35mm-m-to-2x-35mm-f48824,https://setec.mk/image/cache/catalog/Product/48824_0-228x228.jpg,Компјутери и IT Опрема
246,Power Box USB 3.1 Type C Female to USB 3.0 USB A Male Adapter,Шифра: 28838,179 Ден.,139 Ден.,-22%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-usb-31-type-c-female-to-usb-30-usb-a-male-adapter28838,https://setec.mk/image/cache/catalog/Product/28838_0-228x228.jpg,Компјутери и IT Опрема
247,Power Box DVI (24+1) Male to HDMI Female Adapter,Шифра: 28843,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-dvi-24-1-male-to-hdmi-female-adapter28843,https://setec.mk/image/cache/catalog/Product/28843_0-228x228.jpg,Компјутери и IT Опрема
248,11.99.1557-100 VALUE eS-ATA-S-ATA Cable (I-L),Шифра: 35118,210 Ден.,199 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/11991557-100-value-es-ata-s-ata-cable-i-l35118,https://setec.mk/image/cache/catalog/Product/35118_0-228x228.jpg,Компјутери и IT Опрема
249,12.99.3190-10 VALUE Adapter,Шифра: 46657,199 Ден.,199 Ден.,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/12993190-10-value-adapter46657,https://setec.mk/image/cache/catalog/Product/46657_0-228x228.jpg,Компјутери и IT Опрема
250,LC-Power SUPER SILENT FAN 80 x 80 x 25 mm,Шифра: 50346,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/lc-power-super-silent-fan-80-x-80-x-25-mm50346,https://setec.mk/image/cache/catalog/Product/50346_0-228x228.jpg,Компјутери и IT Опрема
251,Spire SP-AD-5W-EU,Шифра: 28391,199 Ден.,199 Ден.,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/spire-sp-ad-5w-eu28391,https://setec.mk/image/cache/catalog/Product/28391_0-228x228.jpg,Компјутери и IT Опрема
252,X5TECH USB HUB,Шифра: 36311,210 Ден.,199 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/x5tech-usb-hub36311,https://setec.mk/image/cache/catalog/Product/36311_0-228x228.jpg,Компјутери и IT Опрема
253,"12.03.2940-20 ROLINE USB ""STAR"" Adapter",Шифра: 35091,219 Ден.,209 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/12032940-20-roline-usb-star-adapter35091,https://setec.mk/image/cache/catalog/Product/35091_0-228x228.jpg,Компјутери и IT Опрема
254,LC-Power SUPER SILENT FAN 120 x 120 x 25 mm,Шифра: 50345,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/lc-power-super-silent-fan-120-x-120-x-25-mm50345,https://setec.mk/image/cache/catalog/Product/50345_0-228x228.jpg,Компјутери и IT Опрема
255,Power Box USB2.0 sound card,Шифра: 32965,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-usb20-sound-card32965,https://setec.mk/image/cache/catalog/Product/32965_0-228x228.jpg,Компјутери и IT Опрема
256,LC-Power 2x 24 pin mainboard adapter to run 2 power supplies on one,Шифра: 50340,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци?product_id=50340,https://setec.mk/image/https://setec.mk/image/catalog/Product/50340_0.jpg,Компјутери и IT Опрема
257,LC-Power SUPER SILENT FAN 140 x 25 mm,Шифра: 50344,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/lc-power-super-silent-fan-140-x-25-mm50344,https://setec.mk/image/cache/catalog/Product/50344_0-228x228.jpg,Компјутери и IT Опрема
258,Power Box HDMI Male to DVI Female 24+5 cable,Шифра: 34527,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-hdmi-male-to-dvi-female-24-5-cable34527,https://setec.mk/image/cache/catalog/Product/34527_0-228x228.jpg,Компјутери и IT Опрема
259,19.99.1058-20 VALUE USB Car Charger,Шифра: 35282,329 Ден.,309 Ден.,-6%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/19991058-20-value-usb-car-charger35282,https://setec.mk/image/cache/catalog/Product/35282_0-228x228.jpg,Компјутери и IT Опрема
260,Power Box 4K HDMI Dummy,Шифра: 51791,339 Ден.,309 Ден.,-9%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-4k-hdmi-dummy51791,https://setec.mk/image/cache/catalog/Product/51791_0-228x228.jpg,Компјутери и IT Опрема
261,Power Box NGFF M.2 to PCI-E Card with USB3.0 port,Шифра: 51790,359 Ден.,329 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-ngff-m2-to-pci-e-card-with-usb30-port51790,https://setec.mk/image/cache/catalog/Product/51790_0-228x228.jpg,Компјутери и IT Опрема
262,Power Box Mini DP Male to DP Female Adapter,Шифра: 28841,399 Ден.,369 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-mini-dp-male-to-dp-female-adapter28841,https://setec.mk/image/cache/catalog/Product/28841_0-228x228.jpg,Компјутери и IT Опрема
263,14.99.5029-20 VALUE USB 2.0 Hub,Шифра: 35128,410 Ден.,399 Ден.,-3%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/14995029-20-value-usb-20-hub35128,https://setec.mk/image/cache/catalog/Product/35128_0-228x228.jpg,Компјутери и IT Опрема
264,LC-Power Riser Mining GPU extender kit PCI-E 1 16,Шифра: 50339,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/lc-power-riser-mining-gpu-extender-kit-pci-e-1-1650339,https://setec.mk/image/cache/catalog/Product/50339_0-228x228.jpg,Компјутери и IT Опрема
265,Power Box HDMI Male to VGA Female Adapter,Шифра: 28840,499 Ден.,419 Ден.,-16%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-hdmi-male-to-vga-female-adapter28840,https://setec.mk/image/cache/catalog/Product/28840_0-228x228.jpg,Компјутери и IT Опрема
266,Power Box DP Male to HDMI Female Adapter,Шифра: 28842,529 Ден.,459 Ден.,-13%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-dp-male-to-hdmi-female-adapter28842,https://setec.mk/image/cache/catalog/Product/28842_0-228x228.jpg,Компјутери и IT Опрема
267,Convertor PCI-E card 1x to 16x SATA,Шифра: 45970,599 Ден.,489 Ден.,-18%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/convertor-pci-e-card-1x-to-16x-sata45970,https://setec.mk/image/cache/catalog/Product/45970_0-228x228.jpg,Компјутери и IT Опрема
268,Power Box Riser PCI-E 6pin 1X To 16X Graphic Card Extender,Шифра: 51789,649 Ден.,559 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-riser-pci-e-6pin-1x-to-16x-graphic-card-extender51789,https://setec.mk/image/cache/catalog/Product/51789_0-228x228.jpg,Компјутери и IT Опрема
269,Power Box Riser PCI-E 6pin 1X To 16X Graphic Card Extender,Шифра: 51788,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-riser-pci-e-6pin-1x-to-16x-graphic-card-extender51788,https://setec.mk/image/cache/catalog/Product/51788_0-228x228.jpg,Компјутери и IT Опрема
270,Power Box USB3.0 to sata ASM1153E,Шифра: 32582,,,,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/power-box-usb30-to-sata-asm1153e32582,https://setec.mk/image/cache/catalog/Product/32582_0-228x228.jpg,Компјутери и IT Опрема
271,12.99.1051-10 VALUE USB 3.1  /  USB 3.2 Gen 2 Type C. to SATA 6.0 Gbit / s Adapter,Шифра: 50204,649 Ден.,609 Ден.,-6%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/12991051-10-value-usb-31-usb-32-gen-2-type-c-to-sata-60-gbit-s-adapter50204,https://setec.mk/image/cache/catalog/Product/50204_0-228x228.jpg,Компјутери и IT Опрема
272,19.11.1025-10 ROLINE USB Wall Charger,Шифра: 45953,699 Ден.,629 Ден.,-10%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/19111025-10-roline-usb-wall-charger45953,https://setec.mk/image/cache/catalog/Product/45953_0-228x228.jpg,Компјутери и IT Опрема
273,15.99.2088-20 VALUE PCI Adapter,Шифра: 35160,699 Ден.,649 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/разни-компјутерски-додатоци/15992088-20-value-pci-adapter35160,https://setec.mk/image/cache/catalog/Product/35160_0-228x228.jpg,Компјутери и IT Опрема
274,PlaySeat Seatslider for Evolution and Revolution Sim Racing Chairs,Шифра: 20660,"2,799 Ден.","1,899 Ден.",-32%,https://setec.mk/компјутери-и-it-опрема/столици/playseat-seatslider-for-evolution-and-revolution-sim-racing-chairs20660,https://setec.mk/image/cache/catalog/Product/20660_0-228x228.jpg,Компјутери и IT Опрема
275,PlaySeat Floor Mat,Шифра: 20657,"3,799 Ден.","2,499 Ден.",-34%,https://setec.mk/компјутери-и-it-опрема/столици/playseat-floor-mat20657,https://setec.mk/image/cache/catalog/Product/20657_0-228x228.jpg,Компјутери и IT Опрема
276,CoolerMaster GAMING подна подлога,Шифра: 20453,"5,999 Ден.","5,419 Ден.",-10%,https://setec.mk/компјутери-и-it-опрема/столици/coolermaster-gaming-подна-подлога20453,https://setec.mk/image/cache/catalog/Product/20453_0-228x228.jpg,Компјутери и IT Опрема
277,Office chair ELEGANCE (GRAY & BLACK) with headrest  and with Lumbar,Шифра: 20737,"6,499 Ден.","5,499 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/столици?product_id=20737,https://setec.mk/image/https://setec.mk/image/catalog/Product/20737_0.jpg,Компјутери и IT Опрема
278,Office chair CONFERENCE with headrest ( BLACK & WHITE),Шифра: 20465,"6,999 Ден.","5,999 Ден.",-14%,https://setec.mk/компјутери-и-it-опрема/столици/office-chair-conference-with-headrest-black-white-20465,https://setec.mk/image/cache/catalog/Product/20465_0-228x228.jpg,Компјутери и IT Опрема
279,Office chair CONFERENCE with headrest ( BLACK ),Шифра: 20464,"6,999 Ден.","5,999 Ден.",-14%,https://setec.mk/компјутери-и-it-опрема/столици/office-chair-conference-with-headrest-black-20464,https://setec.mk/image/cache/catalog/Product/20464_0-228x228.jpg,Компјутери и IT Опрема
280,Office chair GUEST,Шифра: 20463,"6,499 Ден.","5,999 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/столици/office-chair-guest20463,https://setec.mk/image/cache/catalog/Product/20463_0-228x228.jpg,Компјутери и IT Опрема
281,Office chair RELAX  with footrest mesh ( BLACK & WHITE ),Шифра: 20461,"7,499 Ден.","6,899 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/столици/office-chair-relax-with-footrest-mesh-black-white-20461,https://setec.mk/image/cache/catalog/Product/20461_0-228x228.jpg,Компјутери и IT Опрема
282,Office model mesh chair with headrest ( BLACK ),Шифра: 20462,"7,499 Ден.","6,899 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/столици/office-model-mesh-chair-with-headrest-black-20462,https://setec.mk/image/cache/catalog/Product/20462_0-228x228.jpg,Компјутери и IT Опрема
283,GAMING Chair GALAXY,Шифра: 20691,"11,999 Ден.","6,999 Ден.",-42%,https://setec.mk/компјутери-и-it-опрема/столици?product_id=20691,https://setec.mk/image/cache/catalog/Product/20691_0-228x228.jpg,Компјутери и IT Опрема
